,race,workclass,fnlwgt,marital_status,occupation,relationship,age,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19
39450,1,1,83671,1,1,1,33,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1
39451,0,0,187656,2,2,1,77,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1
39452,0,0,154728,0,2,0,50,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0
39453,0,1,303212,0,1,0,40,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1
39454,0,0,132544,0,2,0,34,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0
39455,0,2,53956,2,0,2,42,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0
39456,0,1,119565,0,2,0,49,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
39457,2,1,124685,2,0,1,39,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0
39458,0,0,134737,0,2,0,34,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0
39459,0,0,199172,1,2,2,27,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1
39460,0,0,305466,1,2,1,22,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1
39461,0,0,176732,2,2,1,48,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0
39462,0,0,179953,1,1,2,25,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0
39463,0,0,144361,0,0,0,50,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0
39464,0,0,374116,1,2,2,22,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0
39465,0,1,212600,2,2,1,59,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1
39466,0,0,93235,1,1,2,17,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0
39467,1,0,138907,2,2,2,41,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0
39468,0,0,222548,2,2,2,32,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0
39469,0,0,356838,0,2,0,35,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39470,0,1,117583,2,1,1,42,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1
39471,0,0,284826,0,1,0,30,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1
39472,0,0,176864,1,0,1,25,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0
39473,1,0,194573,0,2,0,59,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0
39474,0,1,84657,2,1,1,28,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1
39475,0,0,294592,1,0,1,29,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0
39476,0,0,342709,0,2,0,30,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
39477,0,2,95455,2,0,2,35,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0
39478,0,0,178244,0,2,0,29,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0
39479,0,0,194352,2,1,1,25,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1
39480,0,2,119575,0,2,0,60,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1
39481,0,1,166851,1,1,1,24,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1
39482,0,1,201513,2,2,2,50,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
39483,0,0,29810,1,2,2,22,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1
39484,0,1,422013,2,1,1,68,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
39485,1,0,177028,0,2,0,62,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0
39486,0,0,344624,0,0,0,41,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
39487,1,1,295289,1,1,2,25,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1
39488,0,0,130779,0,2,0,46,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1
39489,1,0,256051,0,2,0,51,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39490,0,0,118291,1,0,1,45,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0
39491,0,0,268022,0,2,0,47,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0
39492,0,2,248876,2,0,2,42,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0
39493,0,1,137184,2,0,2,33,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1
39494,0,2,186934,0,2,0,36,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0
39495,0,0,92215,2,2,1,55,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1
39496,0,0,184756,1,2,2,22,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
39497,0,0,114939,0,2,2,24,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
39498,0,0,34007,0,0,0,43,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1
39499,0,0,190273,1,1,2,23,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
39500,0,0,49398,0,2,0,31,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0
39501,0,0,315081,0,2,0,58,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
39502,0,1,225660,1,2,1,40,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
39503,1,0,223637,1,1,1,63,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
39504,0,0,192835,0,0,0,45,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0
39505,0,0,80666,0,1,0,41,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
39506,0,1,159449,0,2,0,44,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1
39507,2,0,356250,0,0,0,37,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
39508,0,1,48063,0,2,0,36,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0
39509,0,0,389143,1,2,2,19,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
39510,0,0,292673,0,1,0,54,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1
39511,0,0,160445,2,0,1,26,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1
39512,0,0,219546,0,0,0,37,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0
39513,0,1,287988,1,1,1,23,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0
39514,0,0,235646,0,0,0,45,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0
39515,0,2,168195,0,1,0,46,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
39516,0,0,170183,1,2,2,18,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
39517,0,1,163921,0,2,0,50,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1
39518,0,2,180477,0,1,0,38,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0
39519,0,0,128516,2,1,1,36,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
39520,0,0,199545,0,0,2,25,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
39521,0,0,117767,1,2,2,23,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
39522,1,1,220912,1,1,1,23,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1
39523,0,0,225859,1,2,2,18,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0
39524,0,0,139183,1,2,2,17,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1
39525,0,0,174343,0,0,0,39,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0
39526,0,0,203488,0,2,0,34,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1
39527,2,0,70240,1,1,2,33,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0
39528,0,0,334366,2,1,2,39,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1
39529,0,0,234994,2,0,2,47,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0
39530,0,1,261422,1,1,2,19,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0
39531,0,0,233511,2,0,1,47,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
39532,1,1,194828,1,1,2,35,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1
39533,0,1,140664,0,0,0,46,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
39534,0,0,128876,0,0,0,36,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1
39535,0,0,213750,1,2,1,31,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
39536,0,0,199193,2,1,2,61,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1
39537,0,0,210736,0,2,0,52,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
39538,2,1,86837,0,1,0,64,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
39539,0,1,164775,1,2,2,22,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0
39540,2,0,205949,2,0,2,59,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
39541,0,0,354078,0,1,0,36,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0
39542,0,0,245880,1,2,1,26,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1
39543,0,0,282398,2,2,2,28,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
39544,0,0,121718,0,2,0,42,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
39545,0,1,188278,1,2,1,28,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1
39546,0,0,233777,0,2,0,26,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0
39547,0,2,26248,1,1,2,22,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1
39548,0,0,106637,2,2,2,31,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
39549,0,0,204641,1,2,2,20,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1
39550,0,0,206046,0,0,0,30,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1
39551,0,0,84197,2,2,1,74,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
39552,0,1,193524,0,2,0,40,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0
39553,0,1,103315,1,0,2,67,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
39554,0,1,100960,0,2,0,58,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
39555,0,2,177639,1,0,1,34,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
39556,0,0,180243,1,2,2,47,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0
39557,0,0,172364,2,0,1,43,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
39558,0,1,34218,0,0,0,42,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0
39559,0,0,177675,0,2,0,31,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1
39560,0,0,238267,1,1,2,27,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1
39561,1,0,135384,2,2,2,40,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0
39562,0,2,239511,2,2,2,29,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1
39563,0,0,33644,1,1,1,23,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
39564,1,0,132750,2,1,2,28,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0
39565,0,1,334273,0,1,0,52,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0
39566,0,0,328466,0,1,0,39,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1
39567,0,0,172538,0,2,0,38,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
39568,0,0,197967,0,2,0,26,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
39569,0,0,291968,0,2,0,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
39570,0,0,152839,0,2,0,89,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
39571,0,0,170017,2,0,2,34,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0
39572,0,0,224115,1,1,1,23,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0
39573,0,2,162834,0,2,0,37,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1
39574,0,0,161415,1,1,2,24,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0
39575,0,0,29036,2,2,2,51,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1
39576,0,1,218542,0,2,2,36,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0
39577,1,0,262208,1,1,1,29,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
39578,0,0,270221,0,1,0,52,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1
39579,0,0,197372,0,0,0,41,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0
39580,0,0,68358,1,2,2,20,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1
39581,1,0,374924,2,2,2,59,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0
39582,0,1,394765,0,0,0,53,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
39583,0,1,304955,0,0,0,54,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1
39584,1,0,194590,0,2,2,27,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0
39585,0,0,35406,2,1,1,48,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
39586,0,0,65876,0,0,0,35,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0
39587,0,0,175958,0,0,0,49,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0
39588,0,0,195690,0,2,0,50,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1
39589,1,0,48343,1,1,1,24,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
39590,0,1,329426,1,0,1,28,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1
39591,0,2,99141,2,2,2,58,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
39592,0,0,99388,0,1,0,38,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0
39593,0,1,68898,0,0,0,50,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0
39594,0,0,459548,1,2,1,26,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1
39595,0,0,109434,0,1,0,45,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1
39596,0,0,30796,1,1,2,21,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0
39597,2,0,228598,0,2,0,37,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
39598,0,0,152629,0,0,0,43,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
39599,0,0,225330,2,1,2,36,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
39600,0,0,232475,0,2,0,31,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
39601,0,0,97429,2,0,2,32,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0
39602,0,0,211424,0,2,0,26,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0
39603,0,0,243743,0,0,0,45,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1
39604,0,0,80174,2,0,2,65,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
39605,0,0,165152,0,2,0,49,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0
39606,2,1,82488,0,2,2,43,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
39607,0,0,182227,1,1,1,25,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
39608,0,0,89508,0,2,0,39,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1
39609,2,0,22201,0,0,0,41,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1
39610,0,0,69884,2,1,2,59,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
39611,0,2,171968,2,2,1,35,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1
39612,0,0,373914,0,0,0,30,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0
39613,2,0,126978,0,2,2,52,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
39614,0,0,33983,0,2,0,39,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0
39615,0,2,231105,0,2,0,63,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0
39616,0,2,102178,0,0,0,39,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1
39617,0,0,141118,2,1,2,31,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
39618,1,2,234960,0,1,0,34,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1
39619,1,0,136472,0,2,0,56,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0
39620,0,0,441949,0,2,0,31,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
39621,0,0,228873,0,0,0,31,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0
39622,0,1,140851,0,1,0,62,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0
39623,0,0,131608,0,2,0,56,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0
39624,0,0,166213,2,2,2,37,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
39625,0,0,348960,0,2,0,39,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0
39626,0,1,50048,0,1,0,53,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0
39627,0,0,197997,1,2,2,21,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0
39628,0,2,203181,0,0,0,31,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0
39629,0,0,270335,0,2,2,32,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
39630,0,0,125791,1,1,2,27,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0
39631,0,0,200560,0,2,0,69,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0
39632,0,0,112512,2,1,2,35,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0
39633,0,1,345779,1,1,1,26,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1
39634,0,0,171080,1,1,2,17,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
39635,0,1,195516,2,0,1,35,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
39636,0,0,338740,0,0,0,40,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0
39637,0,2,342384,0,0,2,19,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0
39638,1,0,234780,1,2,2,17,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0
39639,0,1,190625,0,0,0,22,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0
39640,0,0,228873,0,1,0,34,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1
39641,0,2,188571,0,2,0,39,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
39642,0,2,112650,1,0,2,34,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0
39643,1,0,405362,2,1,2,70,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0
39644,0,0,51150,0,1,2,32,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
39645,0,1,37931,0,2,0,38,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0
39646,0,0,39895,2,0,1,81,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0
39647,0,0,42706,1,2,1,24,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
39648,0,0,275421,1,2,2,24,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0
39649,0,0,218302,0,2,0,42,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0
39650,0,0,241126,0,2,0,35,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1
39651,1,0,93169,2,1,2,34,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0
39652,0,1,23157,0,0,0,43,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0
39653,0,0,170871,0,0,0,45,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0
39654,0,0,115364,2,2,2,85,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1
39655,0,0,307643,0,0,0,25,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0
39656,0,0,184277,1,2,2,18,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
39657,0,0,153048,2,2,1,61,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
39658,0,0,107801,1,2,2,23,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
39659,0,0,191357,0,0,0,45,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
39660,0,1,101094,0,2,0,50,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0
39661,0,0,191177,2,1,2,28,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0
39662,1,0,145504,0,2,0,40,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0
39663,0,0,151763,0,2,0,31,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1
39664,0,0,355700,2,1,2,32,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
39665,0,0,160572,0,2,0,50,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1
39666,2,0,105138,2,0,2,48,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1
39667,1,0,148590,2,0,2,55,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0
39668,0,1,37314,1,1,1,35,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1
39669,0,1,129573,0,0,0,39,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
39670,0,0,198492,1,2,2,37,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1
39671,2,0,234891,2,2,1,38,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1
39672,0,2,68899,0,2,0,37,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0
39673,2,0,250238,1,1,2,36,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0
39674,0,0,144844,0,0,0,47,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
39675,0,1,216269,2,2,2,69,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
39676,2,0,136687,2,2,2,24,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
39677,0,2,227065,2,0,1,41,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1
39678,0,0,200426,2,1,2,35,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0
39679,0,1,105161,0,1,0,38,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1
39680,0,1,149508,0,2,0,52,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
39681,0,0,353010,1,2,1,24,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1
39682,2,1,112847,0,1,0,36,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1
39683,0,2,137223,1,1,2,34,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1
39684,0,0,204244,1,1,1,24,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0
39685,0,2,121407,1,2,2,23,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0
39686,0,2,103110,0,1,0,39,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
39687,2,0,147638,0,2,2,35,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1
39688,0,0,27669,1,1,1,46,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1
