,age,workclass,fnlwgt,education,educational_num,marital_status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native_country,income_bigger_than_50K
31100,54,0,88278,1,16,0,1,0,0,0,0,1977,50,0,1
31101,60,0,334984,0,9,2,2,2,0,1,0,2231,40,0,1
31102,67,0,221281,0,9,2,2,1,0,1,0,0,15,0,0
31103,53,1,188772,0,9,2,1,1,0,1,0,0,30,0,0
31105,33,2,235271,1,10,1,1,1,0,0,0,0,35,0,0
31106,29,0,261375,0,9,1,2,2,1,1,0,0,60,0,0
31107,29,0,175639,1,10,2,1,2,0,1,0,0,28,0,0
31108,33,0,160784,0,6,0,0,0,0,0,0,0,40,0,0
31109,33,0,103596,0,11,0,2,0,0,0,0,0,40,0,0
31110,51,0,94081,0,9,1,0,1,0,0,0,0,40,0,1
31111,52,0,169785,1,10,1,0,1,0,1,0,0,50,0,0
31112,46,0,471990,0,9,0,2,0,1,0,0,0,46,0,1
31113,38,0,144860,0,9,0,0,0,0,0,0,0,65,0,0
31114,66,1,220543,0,9,0,2,2,0,1,0,0,40,0,1
31115,29,0,187479,1,10,0,0,0,0,0,0,0,50,0,0
31116,24,0,109869,1,10,1,1,2,0,0,0,0,40,0,0
31117,52,1,230919,1,13,0,2,0,0,0,0,0,60,0,1
31118,36,2,112497,0,15,2,1,2,0,0,25236,0,40,0,1
31119,30,0,186932,1,13,0,0,0,0,0,0,0,70,0,0
31120,18,0,41506,0,7,1,1,1,0,1,0,0,30,0,0
31121,46,0,124356,0,12,0,2,0,0,0,0,0,40,0,1
31122,36,1,188236,0,9,0,2,2,0,1,0,0,40,0,1
31123,55,2,35340,1,10,0,0,0,0,0,0,0,50,0,0
31124,26,0,213625,0,12,0,2,0,0,0,0,0,40,0,0
31125,38,0,450924,0,8,0,1,0,0,0,3942,0,40,0,0
31126,47,1,231797,1,13,0,0,0,0,0,0,1977,55,0,1
31128,45,0,102076,1,10,2,1,2,0,1,0,0,32,0,0
31129,25,0,267044,1,10,1,2,1,2,1,0,0,20,0,0
31130,24,0,300584,0,9,1,2,2,0,0,0,0,40,0,0
31131,49,2,123598,0,9,1,0,1,0,0,0,0,30,0,0
31132,18,0,348131,0,7,1,2,2,1,1,0,0,20,0,0
31133,25,0,457070,0,4,2,0,2,0,0,0,0,45,0,0
31134,43,0,107306,1,10,2,0,1,0,0,0,0,55,1,0
31135,20,0,293297,1,10,1,1,2,0,0,0,0,35,0,0
31136,25,0,86872,1,13,0,0,0,0,0,0,0,55,0,1
31137,24,0,177287,0,8,1,1,2,0,1,0,0,38,0,0
31138,51,1,48358,0,9,0,0,0,0,0,3103,0,52,0,1
31139,43,1,173326,0,9,1,1,2,0,1,0,0,35,0,0
31140,30,0,221043,0,9,0,0,0,0,0,0,0,35,0,0
31141,44,0,91674,1,14,0,0,0,0,0,0,0,50,0,1
31142,55,0,320835,1,13,0,2,0,0,0,0,0,50,0,1
31143,58,1,194068,1,14,0,1,0,0,0,0,1977,50,0,1
31145,26,0,116991,0,9,1,2,1,0,0,0,0,40,0,0
31146,20,0,243878,1,10,1,0,2,0,0,0,0,40,0,0
31147,23,0,33105,1,10,1,2,2,2,0,0,0,40,0,0
31148,44,1,68729,1,13,0,0,0,2,0,0,0,40,0,1
31149,64,1,84737,0,9,0,1,0,2,0,0,0,35,0,1
31150,20,0,147884,0,9,1,2,2,0,1,0,0,40,0,0
31151,46,0,114328,1,10,2,2,1,0,0,0,0,40,0,0
31152,28,0,184831,1,10,0,0,0,0,0,0,0,40,0,0
31153,39,1,352628,0,12,0,0,2,0,1,0,0,50,0,1
31154,26,0,137678,0,9,1,1,1,0,0,0,0,40,0,0
31155,20,0,224059,0,9,1,1,1,0,0,0,0,40,0,0
31156,35,0,220585,0,8,0,2,0,0,0,0,0,40,0,0
31157,45,0,180010,0,9,2,2,2,0,1,0,0,40,0,0
31158,24,0,33616,0,9,1,1,2,0,1,0,0,35,0,0
31159,22,0,206815,0,9,1,2,2,0,1,0,0,40,1,0
31160,50,0,302372,1,13,0,1,0,0,0,0,0,40,0,0
31161,48,0,202117,0,7,2,1,1,0,1,0,0,34,0,0
31162,53,1,177647,0,9,0,2,0,0,0,0,0,40,1,1
31163,47,0,306183,1,10,2,1,2,0,1,0,0,44,0,0
31164,72,0,163921,1,10,2,2,2,1,1,0,0,20,0,0
31165,36,0,99233,1,10,0,1,0,0,0,0,1887,40,0,1
31166,28,1,91670,1,13,1,1,1,2,1,0,0,40,0,0
31167,46,1,345911,1,10,2,2,1,0,1,0,0,40,0,0
31168,64,0,342494,0,9,0,2,0,0,0,0,0,40,0,0
31169,55,0,202435,1,13,2,2,1,0,1,0,0,40,0,0
31170,39,0,214117,1,10,2,0,2,1,0,0,0,40,0,0
31171,29,0,156266,0,12,1,0,2,2,0,0,0,25,0,0
31172,68,0,159191,1,10,1,2,1,0,1,0,0,40,0,0
31173,39,1,172538,0,9,0,0,0,0,0,0,0,60,0,1
31174,32,0,116677,0,9,0,0,0,0,0,0,0,40,0,0
31175,23,0,159709,0,9,2,0,1,0,0,0,0,40,0,0
31176,38,1,122493,1,13,0,1,0,0,0,4064,0,40,0,0
31177,25,0,165866,0,11,1,2,1,0,0,0,0,20,0,0
31178,39,0,179137,0,9,1,2,1,0,1,0,0,40,0,0
31179,35,0,104329,0,9,2,2,1,0,1,0,0,40,0,0
31181,45,0,165484,1,16,0,1,0,0,0,0,0,50,0,1
31182,43,1,104892,0,9,0,2,0,0,0,0,0,45,0,0
31183,21,0,688355,0,9,1,2,2,1,1,0,0,40,0,0
31184,68,2,89011,1,16,0,1,0,0,0,0,0,50,1,0
31185,50,0,22418,0,9,0,0,0,0,0,0,0,40,0,0
31186,24,0,117959,0,9,0,2,0,0,0,4386,0,40,0,1
31187,34,0,124827,0,6,0,2,0,0,0,0,0,80,0,0
31188,25,0,212793,0,12,1,1,1,0,0,0,0,50,0,1
31189,50,0,155433,1,13,2,0,1,0,1,0,0,50,0,0
31190,34,0,297094,0,9,0,2,0,1,0,0,0,40,0,0
31191,28,0,130856,1,13,0,1,0,0,0,0,0,40,0,1
31192,30,1,115040,0,9,0,2,2,0,0,0,0,25,0,0
31193,33,0,392812,1,13,0,0,0,0,0,0,0,45,0,1
31194,40,0,59916,0,9,0,0,0,0,0,0,0,40,0,0
31195,40,0,233130,0,4,0,0,0,0,0,0,0,40,1,0
31196,46,0,177536,1,10,2,2,2,0,0,0,0,60,0,0
31197,31,0,459465,1,10,1,0,1,0,0,0,0,50,0,0
31198,38,0,275223,1,10,0,2,0,0,0,7298,0,40,0,1
31199,53,0,102615,0,7,2,2,1,0,0,0,0,40,1,0
31200,42,0,167534,0,9,0,2,0,0,0,5013,0,35,0,0
31201,35,0,188888,1,13,1,2,1,0,0,0,0,40,0,1
31202,54,0,87205,0,9,2,1,1,0,1,0,0,15,0,0
31203,31,1,175778,1,13,2,1,1,0,1,0,0,40,0,0
31204,39,0,29814,0,9,0,0,0,0,0,0,0,40,0,0
31205,60,2,127805,0,4,0,2,0,0,0,0,0,40,0,1
31206,34,0,169583,1,14,1,0,1,0,1,0,0,50,0,0
31209,38,0,405284,1,13,1,1,2,0,1,0,0,35,0,0
31210,42,0,107762,1,14,0,1,0,0,0,0,0,40,0,1
31211,22,0,362589,0,12,1,2,1,0,1,0,0,15,0,0
31212,60,2,168223,1,13,2,1,1,0,1,0,0,30,0,0
31213,45,1,375606,1,13,0,0,0,0,0,0,0,40,0,1
31214,29,0,115677,1,13,1,1,1,0,0,0,0,40,0,0
31215,23,0,227915,0,9,1,0,2,0,1,0,0,33,0,0
31216,52,1,240638,1,14,0,0,0,0,0,0,0,50,0,1
31217,29,0,272913,0,9,0,2,0,0,0,0,0,30,1,0
31218,48,0,265295,1,10,1,2,1,0,0,0,0,70,0,0
31219,30,0,103200,1,14,2,1,1,2,1,0,0,40,1,0
31220,29,0,207064,0,9,0,0,0,0,0,0,0,40,0,1
31221,49,0,31339,0,9,0,0,0,0,0,0,0,40,0,0
31222,22,0,318915,0,9,1,1,2,0,1,0,0,40,0,0
31223,32,0,114288,0,9,2,1,2,0,1,0,0,40,0,0
31224,44,0,190531,1,13,2,1,2,1,1,0,0,35,0,0
31225,26,1,169101,1,10,1,2,2,0,1,0,0,40,0,0
31227,65,1,210381,1,13,0,0,0,0,0,99999,0,65,0,1
31228,30,0,235738,0,9,2,1,2,0,1,0,0,40,0,0
31229,49,1,120121,1,13,0,0,0,0,0,0,0,50,0,1
31230,29,0,265638,1,10,1,1,2,1,1,0,0,40,0,0
31231,60,1,21876,1,10,2,1,1,2,1,0,0,40,0,0
31232,21,0,116657,0,9,1,0,2,0,0,0,0,40,0,0
31234,20,1,26585,0,9,1,1,1,2,1,0,0,25,0,0
31235,25,1,192321,1,13,1,1,2,0,1,0,0,40,0,0
31236,40,1,130749,1,10,2,0,1,1,1,0,0,40,0,0
31237,22,0,374116,0,9,1,2,2,0,1,0,0,36,0,0
31239,40,0,254167,0,6,2,2,2,0,0,0,0,35,0,0
31241,48,0,45612,0,9,1,2,2,1,1,0,0,37,0,0
31242,26,0,60722,1,13,1,1,2,2,1,0,0,40,0,0
31243,30,0,381153,0,9,1,0,1,0,0,0,0,40,0,0
31244,32,0,177695,1,13,0,0,0,2,0,0,0,45,1,0
31245,22,0,283969,0,9,1,2,2,0,0,0,0,40,1,0
31246,21,0,189203,0,11,1,2,1,0,0,0,0,40,0,0
31247,55,0,204816,1,10,0,0,0,0,0,0,0,40,0,1
31248,33,0,90409,1,13,1,2,1,0,0,0,0,45,0,0
31249,63,1,222289,0,9,0,0,0,0,0,0,0,40,0,1
31250,36,0,226013,0,9,0,2,0,1,0,5178,0,40,0,1
31251,48,0,69586,1,10,2,2,1,1,0,0,0,40,0,0
31252,64,0,192596,0,9,2,2,1,0,1,0,0,30,0,0
31253,57,2,57071,1,10,0,0,0,0,0,3137,0,40,0,0
31254,55,1,190091,1,14,0,1,0,0,0,0,0,50,0,1
31255,36,0,199288,0,6,0,2,0,0,0,0,0,70,0,0
31256,32,0,79870,1,10,0,0,2,0,1,2597,0,40,1,0
31257,24,0,54560,0,9,0,2,0,0,0,0,0,45,0,0
31258,40,0,285787,0,12,0,2,0,0,0,0,0,40,0,1
31259,64,0,250117,1,13,0,2,0,0,0,0,1902,50,0,1
31260,41,1,118544,1,10,2,1,2,0,0,0,0,12,0,0
31261,39,0,286026,1,13,0,0,0,0,0,0,0,52,0,0
31262,50,0,196232,0,9,0,0,0,0,0,7688,0,50,0,1
31263,47,0,33710,1,13,0,0,0,0,0,3103,0,60,0,1
31264,43,0,160943,0,9,0,1,0,1,0,0,0,40,0,1
31265,54,0,171924,0,9,0,2,0,0,0,0,0,70,0,0
31266,48,1,102359,1,13,0,0,0,0,0,7688,0,40,0,1
31267,36,0,185203,0,9,1,2,1,0,1,0,0,40,0,0
31268,47,1,51579,1,10,0,2,0,0,0,0,0,50,0,0
31269,43,0,320277,1,13,0,0,0,0,0,0,0,40,0,0
31270,48,0,212120,0,9,0,2,0,0,0,0,0,40,0,1
31271,34,1,392518,0,9,1,1,2,1,1,0,0,40,0,0
31272,31,1,59969,0,9,0,2,2,0,1,0,0,35,0,0
31273,20,0,374116,0,7,1,2,2,0,1,0,0,40,0,0
31277,19,0,260265,0,9,1,2,2,0,0,0,0,50,0,0
31278,45,0,101977,1,10,0,2,0,0,0,0,0,45,0,0
31279,50,0,151580,0,12,0,0,0,0,0,0,0,45,0,0
31280,24,0,432376,1,13,1,2,2,0,0,0,0,40,0,0
31281,22,0,253310,1,13,1,0,2,0,1,0,0,7,0,0
31282,19,0,426589,0,9,2,1,2,0,1,0,0,35,0,0
31283,33,0,203463,0,9,2,1,2,0,1,0,0,40,0,0
31284,34,2,204052,0,9,0,0,0,0,0,0,0,40,0,1
31285,24,1,60668,0,9,1,0,2,0,0,0,0,40,0,0
31286,20,0,194630,0,9,1,2,1,0,0,0,0,40,0,0
31287,37,0,151835,0,15,0,2,0,0,0,0,0,45,0,1
31288,53,2,302847,0,9,0,2,0,0,0,0,0,35,0,0
31289,21,0,228395,1,10,1,2,2,1,1,0,0,20,0,0
31290,48,0,143098,1,16,0,1,0,2,0,0,1902,40,1,1
31291,22,0,315524,1,10,1,2,2,1,0,0,0,30,1,0
31292,38,0,296125,0,9,2,2,2,1,1,0,0,30,0,0
31295,24,0,205844,1,13,1,0,2,1,1,0,0,40,0,0
31296,50,1,212685,0,9,0,1,0,1,0,0,0,40,0,0
31297,61,1,253101,1,10,2,2,1,0,1,0,0,20,0,0
31298,29,0,130856,0,11,1,0,2,0,0,0,0,40,0,0
31299,23,1,284651,1,13,2,2,1,0,1,0,0,43,0,0
31300,49,2,126077,0,9,0,0,0,0,0,0,0,35,0,0
31301,34,0,181651,0,9,2,0,1,0,0,0,0,40,0,0
31302,38,0,292307,1,13,2,0,1,1,0,0,0,40,1,0
31304,26,0,272669,1,13,1,2,1,2,0,0,0,20,1,0
31305,36,0,317434,0,9,0,2,0,0,0,0,0,50,0,0
31306,28,0,114967,1,13,0,1,0,0,0,0,0,40,0,1
31307,64,1,210464,1,14,2,1,2,1,1,0,0,40,0,0
31308,34,0,60567,0,7,2,2,2,0,0,0,880,60,0,0
31309,32,1,181119,1,13,2,1,1,0,1,0,0,40,0,0
31310,41,0,306405,1,10,0,2,2,0,1,0,0,40,0,0
31311,39,0,67317,1,10,0,2,0,0,0,0,0,40,0,0
31312,19,0,179707,1,10,1,2,2,0,0,0,0,30,0,0
31313,41,0,173682,0,11,0,0,0,0,0,0,0,43,0,1
31314,47,0,46857,1,10,2,2,1,0,0,0,0,40,0,0
31316,60,0,124648,0,9,2,2,2,0,1,0,0,38,0,0
31317,36,0,250807,0,7,1,0,1,1,1,0,0,40,0,0
31318,41,0,409902,0,6,2,1,2,1,1,0,0,33,0,0
31320,56,0,50490,0,9,0,2,0,0,0,0,0,40,0,0
31321,22,0,310152,1,10,1,1,1,0,0,3325,0,40,0,0
31322,28,0,112425,1,13,2,2,1,0,1,0,0,40,0,0
31323,27,0,181822,0,9,1,0,1,0,0,0,0,40,0,0
31324,47,0,103020,0,4,0,2,2,2,1,0,0,40,1,0
31325,23,0,202920,0,11,1,2,2,0,1,0,0,40,1,0
31326,37,1,166744,0,9,2,1,2,0,1,0,0,20,0,0
31327,31,0,173473,1,14,0,1,0,2,0,0,0,45,0,1
31328,47,0,112791,0,9,0,2,0,0,0,0,0,40,0,0
31329,46,1,110110,1,14,0,1,2,0,1,0,0,65,0,1
31330,64,1,237379,0,9,0,2,0,0,0,3471,0,40,0,0
31331,39,0,199816,0,9,0,2,0,0,0,0,0,50,0,1
31332,59,2,49996,0,9,2,1,1,1,1,0,0,20,0,0
31333,34,0,185480,0,12,1,2,2,0,1,0,0,40,0,0
31334,33,1,373043,0,9,1,2,1,1,0,0,0,34,1,0
31335,44,0,202466,1,10,0,0,2,0,1,0,0,60,0,0
31338,31,2,402812,0,9,0,0,0,0,0,7298,0,45,0,1
31339,34,0,156464,1,13,2,0,1,0,0,0,0,85,1,1
31340,31,2,271173,1,10,1,0,2,1,0,4650,0,40,0,0
31341,24,0,456367,0,9,0,0,0,0,0,0,0,40,0,0
31342,56,0,142689,0,7,2,2,1,0,0,0,0,50,0,0
31343,24,0,110371,0,9,2,2,1,0,0,0,0,40,0,0
31344,18,0,96483,0,9,1,1,2,2,1,0,0,20,0,0
31345,36,0,148143,0,9,1,2,2,1,1,0,0,40,0,0
31346,34,0,135304,1,10,0,0,0,0,0,0,0,45,0,0
31347,19,0,167149,1,10,1,2,2,0,1,0,0,25,0,0
31348,35,1,177974,0,9,0,2,0,0,0,0,0,40,0,1
31349,57,1,107617,0,9,2,2,1,0,0,0,0,60,0,1
31350,21,2,83704,0,5,1,2,2,0,0,0,0,30,0,0
31351,36,0,311255,0,9,0,2,0,1,0,0,0,40,1,0
31353,56,1,391926,0,9,0,0,0,0,0,0,0,40,0,0
31354,48,0,156926,1,13,0,2,0,0,0,0,0,45,0,1
31355,72,2,103368,1,10,0,2,0,0,0,0,0,21,0,0
31356,30,0,202450,0,9,0,2,0,0,0,0,0,65,0,1
31357,64,2,159938,0,9,0,0,0,0,0,2635,0,24,1,0
31358,32,0,390157,1,13,1,1,1,1,1,0,0,40,0,0
31359,52,0,128871,0,4,2,2,1,0,1,0,0,64,0,0
31360,62,1,103344,0,9,2,0,1,0,0,0,0,40,0,0
31361,33,1,175023,0,9,0,2,0,0,0,0,0,37,0,0
31362,44,0,267521,1,13,2,2,2,0,1,0,0,40,0,0
31363,45,1,117605,0,9,0,0,0,0,0,0,0,48,0,1
31364,50,0,271160,1,10,2,2,1,0,1,0,0,40,0,0
31365,44,0,106982,1,13,1,2,1,0,1,0,0,70,0,0
31366,25,1,183678,1,13,1,1,1,0,1,0,0,50,0,0
31367,48,1,171926,0,15,0,1,0,0,0,15024,0,50,0,1
31368,42,0,244668,0,9,2,2,1,0,0,8614,0,40,1,1
31369,44,0,211351,1,10,0,2,2,0,1,4386,0,40,0,1
31370,22,0,133833,1,10,1,2,2,0,1,0,0,40,0,0
31371,29,0,355569,0,11,1,0,2,0,1,0,0,50,0,0
31372,24,0,246207,1,13,1,2,2,1,1,0,0,40,0,0
31373,28,0,334368,0,11,1,1,1,0,1,4650,0,40,0,0
31374,21,0,159567,0,9,1,2,1,0,0,0,0,50,0,0
31375,26,0,280093,0,3,0,0,0,0,0,0,1628,50,0,0
31376,20,0,342414,1,10,1,2,2,0,0,0,0,24,0,0
31377,35,1,103260,1,14,0,1,2,0,1,0,0,35,0,1
31378,45,0,347321,0,9,1,0,1,0,0,0,0,40,0,0
31379,41,0,195124,1,14,1,0,1,0,0,0,0,35,1,0
31380,26,0,167106,0,9,1,0,2,2,0,0,0,40,1,0
31381,48,0,115784,0,5,0,0,0,0,0,0,0,44,0,0
31382,17,0,133449,0,5,1,1,2,1,0,0,0,26,0,0
31383,42,1,262402,1,13,1,0,1,0,1,0,0,40,0,0
31384,32,0,347623,0,9,0,2,0,0,0,0,0,40,0,0
31385,67,0,197816,1,10,0,2,0,0,0,0,1844,70,0,0
31386,49,1,276247,1,10,0,2,0,0,0,0,0,40,0,0
31388,30,0,231413,1,10,0,0,0,0,0,0,0,40,0,1
31389,46,0,110171,0,9,0,0,0,0,0,0,0,40,1,0
31390,27,0,359155,1,13,0,1,2,0,1,0,0,40,0,1
31391,28,1,119793,1,10,0,2,0,0,0,0,0,40,0,0
31392,47,0,165517,1,14,0,1,2,0,1,0,0,40,0,1
31394,24,0,200153,0,11,1,2,2,0,1,0,0,40,0,0
31395,28,0,105817,0,7,0,0,0,0,0,0,0,50,0,1
31396,20,0,382153,1,10,1,2,2,0,0,0,0,25,0,0
31397,27,0,192936,1,13,1,1,1,0,1,0,0,45,0,0
31398,25,0,152035,0,9,1,2,2,0,1,0,0,40,0,0
31399,23,0,209955,0,9,1,0,1,0,0,0,0,40,0,0
31400,22,0,663291,1,10,0,2,0,0,0,2105,0,40,0,0
31401,40,0,133456,0,9,0,2,2,0,1,0,0,24,0,1
31402,20,0,438321,0,9,1,2,1,0,0,0,0,50,0,0
31403,58,0,29928,1,10,0,2,2,0,1,0,0,36,0,0
31404,21,0,129232,1,10,1,2,2,0,0,0,0,40,0,0
31405,32,0,86723,0,9,1,1,1,0,0,0,0,52,0,0
31406,56,0,151474,0,5,2,2,2,0,1,0,0,40,0,0
31407,44,0,376072,0,9,0,2,0,0,0,0,0,45,0,1
31408,38,0,153066,1,14,2,0,1,0,0,0,0,45,0,1
31409,19,0,194608,1,10,1,1,2,0,1,0,0,20,0,0
31410,39,0,148903,0,9,2,2,1,0,1,4687,0,50,0,1
31411,45,0,168038,1,13,0,0,0,0,0,0,0,32,0,0
31412,48,0,65584,1,10,2,2,2,0,1,0,0,40,0,0
31413,23,0,250630,1,13,1,2,1,0,1,0,0,40,0,0
31414,20,0,194138,0,7,1,0,2,0,0,0,0,20,0,0
31415,49,2,33300,0,9,0,2,0,0,0,0,0,84,0,0
31416,45,0,217654,1,10,0,2,0,0,0,0,0,40,1,1
31417,66,1,38621,0,11,2,1,2,1,1,3273,0,40,0,0
31418,39,0,31964,0,9,0,0,0,0,0,0,0,80,0,1
31419,42,1,69758,0,12,2,2,1,2,0,0,0,48,0,1
31420,50,0,112351,0,9,2,0,2,0,0,0,0,38,0,0
31421,25,0,241626,0,9,1,1,2,0,0,0,0,30,0,0
31422,55,0,102058,1,13,0,2,0,0,0,0,0,40,0,1
31423,47,1,197038,1,13,0,1,0,0,0,0,0,50,0,0
31424,42,0,111483,1,13,0,2,0,0,0,0,0,60,0,1
31425,41,1,223671,0,9,0,2,0,0,0,0,1887,55,0,1
31427,38,0,247547,0,11,1,2,2,1,1,0,0,40,0,0
31428,22,0,293136,1,10,1,1,2,0,1,0,0,30,0,0
31429,45,0,317360,1,13,2,1,2,0,1,0,0,50,0,0
31430,58,0,49893,1,14,0,0,0,0,0,0,0,50,0,1
31431,42,0,169628,1,10,2,2,1,1,1,0,0,38,0,0
31432,35,0,143385,0,9,0,2,0,0,0,0,0,40,0,0
31433,43,2,136986,1,13,0,0,0,0,0,7298,0,50,0,1
31434,31,0,341632,0,12,0,2,0,1,0,0,0,46,0,0
31435,40,0,155767,0,9,2,2,2,0,0,0,0,40,0,0
31436,27,0,50132,1,10,2,2,1,0,0,0,0,50,0,0
31437,17,0,117477,0,6,1,1,2,0,0,0,0,40,0,0
31438,29,0,82393,0,9,0,1,2,2,0,0,0,25,1,0
31439,36,0,295706,1,14,0,0,0,0,0,0,0,70,0,1
31440,49,0,151267,0,11,2,1,2,1,1,0,0,40,0,0
31441,50,1,30682,1,14,0,1,0,0,0,0,0,50,0,0
31442,55,0,49737,1,10,0,2,0,0,0,0,0,50,0,0
31443,27,0,156266,0,9,1,2,2,2,0,0,0,20,0,0
31444,27,0,170148,1,13,1,2,2,0,1,0,0,28,0,0
31445,41,0,240124,1,13,0,0,0,0,0,0,0,50,0,1
31446,21,0,132053,1,10,1,2,2,0,1,0,1721,35,0,0
31447,37,1,110861,1,10,0,0,0,0,0,0,0,40,0,0
31448,32,0,303942,0,3,0,2,0,0,0,0,0,48,0,0
31449,46,2,157117,0,9,0,2,0,0,0,0,0,40,0,0
31450,55,0,189664,0,9,0,1,0,0,0,0,0,40,0,1
31451,27,0,106758,0,9,2,2,2,0,1,0,0,45,0,0
31452,27,1,163320,0,12,1,2,2,0,0,0,0,40,0,0
31453,19,0,216804,0,4,1,1,2,0,0,0,0,33,0,0
31454,51,0,112310,1,10,2,0,2,0,1,0,0,40,0,0
31455,74,2,119129,0,9,0,2,0,0,0,0,2149,20,0,0
31457,19,0,165505,1,10,1,2,2,0,1,0,0,20,0,0
31458,32,0,316769,0,7,1,1,2,1,1,0,0,40,1,0
31459,36,0,218015,1,10,0,2,0,0,0,0,0,48,0,0
31460,31,2,175509,0,9,2,2,1,0,0,0,0,60,0,0
31461,25,0,511331,1,13,1,2,1,0,0,0,0,38,0,0
31462,30,0,177675,0,9,1,2,2,0,0,0,0,40,0,0
31463,47,0,97842,1,10,0,0,0,0,0,0,0,40,0,0
31464,38,0,172538,0,9,0,2,0,0,0,0,0,55,0,0
31465,23,0,188950,0,11,1,2,2,0,0,0,0,40,0,0
31466,35,0,141584,1,14,0,2,0,0,0,0,0,45,0,1
31467,40,0,404573,1,10,1,2,1,0,1,0,0,44,0,0
31468,48,1,213140,0,9,0,0,0,0,0,0,0,80,0,0
31469,18,0,151150,0,6,1,2,2,0,0,0,0,27,0,0
31470,33,0,348618,0,3,2,2,2,2,0,0,0,20,1,0
31471,53,1,321865,1,14,0,0,0,0,0,0,0,40,0,1
31472,48,0,127738,0,5,2,2,1,0,0,0,0,40,0,0
31473,49,0,118520,0,9,2,2,1,0,1,0,0,45,0,0
31474,35,0,184655,0,7,2,2,1,0,0,0,0,50,0,0
31475,35,2,190895,1,13,2,0,1,0,0,0,0,25,0,0
31476,25,0,297154,0,9,0,2,0,0,0,2407,0,40,0,0
31477,52,0,76860,0,9,0,2,0,2,0,0,0,8,1,0
31478,23,1,39844,0,9,1,2,1,0,0,0,0,50,0,0
31480,31,2,210164,0,9,0,0,0,0,0,0,0,40,0,1
31481,88,2,141646,0,4,2,2,1,0,0,0,0,5,0,0
31482,24,0,127753,0,8,1,0,2,0,0,0,0,40,0,0
31483,38,0,312766,1,13,0,0,2,0,1,0,0,40,0,1
31484,40,0,36556,1,16,0,1,0,0,0,0,0,55,0,0
31486,54,0,213092,0,9,2,1,1,0,1,0,0,40,0,0
31487,19,2,209826,1,10,1,2,2,0,1,0,0,32,0,0
31488,46,0,155489,1,14,0,0,0,0,0,0,0,50,0,1
31489,19,0,203319,0,7,1,2,2,0,0,0,0,30,0,0
31490,31,0,48456,1,10,1,2,1,0,1,0,0,40,0,0
31491,25,0,266820,0,1,1,2,1,0,0,0,0,35,1,0
31492,34,1,117963,1,13,0,2,0,0,0,0,0,40,0,1
31493,19,0,129620,0,6,1,1,2,0,1,0,0,30,0,0
31494,33,0,162312,0,9,2,2,1,2,0,0,0,45,1,0
31495,21,0,161051,1,10,1,2,2,1,1,0,0,4,0,0
31496,50,0,171338,1,10,0,0,0,0,0,99999,0,50,0,1
31497,24,1,56820,1,13,1,1,1,0,0,0,0,40,0,0
31498,45,0,160703,1,14,2,1,1,0,1,0,0,55,0,0
31499,22,0,138768,0,9,1,2,2,0,0,0,0,40,0,0
31500,24,0,218415,0,7,2,2,2,0,1,0,0,40,0,0
31501,50,0,155434,0,9,0,2,0,0,0,0,0,40,0,1
31502,27,1,47284,0,9,1,2,1,1,0,0,0,40,0,0
31503,51,0,138852,0,6,0,0,0,0,0,0,0,50,0,0
31505,51,0,101432,0,9,0,0,0,0,0,0,0,40,0,0
31506,49,0,402462,1,13,2,2,2,0,0,0,0,30,1,0
31507,19,0,58471,0,9,1,0,2,0,1,0,0,40,0,0
31508,47,1,247676,1,14,2,1,2,0,1,5455,0,45,0,0
31509,37,1,186035,1,10,0,2,0,0,0,0,0,45,0,1
31510,27,1,106721,0,9,0,2,0,0,0,0,0,40,0,0
31512,19,0,293928,0,9,1,2,2,0,1,0,0,20,0,0
31513,35,0,198841,1,10,0,2,0,0,0,0,0,56,0,0
31514,23,0,183945,1,10,1,2,1,0,1,0,0,60,0,0
31515,42,0,191196,0,12,2,2,1,0,0,0,0,40,0,0
31516,31,0,113364,0,12,0,2,0,0,0,0,0,20,0,0
31517,34,1,341051,1,14,0,2,0,0,0,0,0,50,0,1
31518,60,1,202473,0,11,0,1,0,0,0,0,0,40,0,0
31519,18,0,311489,1,10,1,2,2,0,1,0,0,26,0,0
31520,22,1,269583,0,4,0,0,0,0,0,2580,0,40,0,0
31521,33,0,174789,0,9,0,0,0,0,0,0,0,40,0,0
31522,59,0,380357,1,13,2,0,1,0,0,0,0,40,0,0
31523,34,0,195136,1,13,0,1,2,0,1,0,1887,40,0,1
31524,23,0,308498,1,10,1,0,2,0,0,0,0,15,0,0
31526,40,0,181265,1,10,0,0,0,0,0,0,0,52,0,0
31527,27,0,187746,1,10,1,1,2,0,1,0,0,40,0,0
31528,47,0,175600,0,9,0,0,0,0,0,0,0,40,0,0
31529,29,0,190562,0,9,2,2,2,0,0,0,0,56,0,0
31530,62,0,57970,0,4,2,2,1,0,0,0,0,40,0,0
31531,23,1,478457,0,7,1,2,2,1,1,0,0,40,0,0
31532,30,0,369027,0,9,0,2,0,1,0,0,0,45,0,0
31533,17,0,202521,0,6,1,1,2,0,0,0,0,15,0,0
31534,49,0,138370,1,14,2,2,1,2,0,0,0,40,1,0
31535,35,0,201328,0,9,0,2,0,0,0,0,0,50,0,0
31536,30,0,103642,0,7,0,0,0,0,0,0,0,40,0,0
31537,59,0,106748,0,4,0,1,2,0,1,0,0,99,0,0
