,workclass,age,marital_status,occupation,relationship,gender,native_country,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19
31946,0,41,1,4,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
31947,1,55,0,2,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
31948,0,61,0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31949,0,64,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
31950,0,47,2,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
31951,0,36,2,4,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
31952,0,41,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
31953,0,22,1,5,2,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1
31954,0,30,2,5,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
31955,0,18,1,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31956,1,25,2,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1
31957,0,59,2,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31958,0,46,0,5,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0
31959,0,30,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1
31960,0,24,1,4,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
31961,0,31,0,5,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
31962,0,45,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
31963,0,26,2,2,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
31964,0,34,1,0,2,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
31965,2,36,1,1,2,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1
31966,0,41,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1
31967,1,58,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
31968,2,31,1,5,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0
31969,0,35,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31970,0,32,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0
31971,1,41,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1
31972,0,23,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
31973,2,49,2,5,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
31974,0,31,0,6,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0
31975,1,35,2,6,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
31976,0,19,1,5,2,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1
31977,1,73,2,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31978,0,24,1,1,2,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0
31979,0,44,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31980,1,48,0,2,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0
31981,2,39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0
31982,0,33,1,4,2,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0
31983,0,62,2,5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31984,0,44,2,5,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
31985,0,20,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
31986,0,19,1,4,2,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0
31987,1,21,1,2,2,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1
31988,0,26,1,2,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
31989,0,41,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
31990,0,44,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1
31991,1,37,2,2,2,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1
31992,0,42,2,2,2,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1
31993,0,32,2,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0
31994,0,31,0,5,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31995,2,31,2,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
31996,0,27,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
31997,1,46,0,2,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1
31998,0,44,2,5,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
31999,0,40,2,6,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
32000,1,62,2,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
32001,0,26,1,3,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1
32002,0,38,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32003,0,18,1,4,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
32004,0,32,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
32005,0,41,0,2,2,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0
32006,0,51,2,2,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1
32007,1,45,0,5,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32008,0,30,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1
32009,0,46,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
32010,0,35,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32011,2,51,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
32012,0,33,2,0,2,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0
32013,0,28,1,4,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
32014,2,51,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0
32015,0,24,1,6,2,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
32016,1,51,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
32017,0,29,0,2,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0
32018,2,40,0,2,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1
32019,1,55,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1
32020,2,47,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
32021,1,25,1,5,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0
32022,0,29,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0
32023,0,24,1,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
32024,1,25,1,4,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0
32025,1,29,1,6,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
32026,0,36,1,4,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0
32027,0,37,0,4,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1
32028,0,35,2,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
32029,0,26,1,0,2,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0
32030,0,41,2,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32031,0,30,0,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32032,1,50,2,6,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1
32033,0,35,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
32034,0,19,1,4,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1
32035,0,48,1,4,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
32036,0,56,0,2,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0
32037,0,32,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
32038,0,39,2,0,2,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1
32039,0,57,0,2,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1
32040,2,35,1,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
32041,0,22,1,6,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1
32042,0,31,1,5,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
32043,0,53,0,2,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0
32044,1,47,0,2,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
32045,2,61,0,5,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1
32046,2,47,2,0,2,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0
32047,0,52,2,4,2,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
32048,1,46,1,4,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0
32049,0,21,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32050,0,39,2,0,2,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0
32051,0,36,2,4,2,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
32052,0,25,1,6,2,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1
32053,1,31,0,2,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1
32054,0,45,2,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
32055,0,29,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32056,0,41,0,0,2,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0
32057,2,27,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
32058,0,30,0,5,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
32059,1,40,0,5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
32060,1,34,1,0,2,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1
32061,0,37,0,5,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
32062,1,71,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
32063,0,24,0,5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
32064,2,37,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32065,0,23,1,6,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1
32066,2,42,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1
32067,0,26,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
32068,1,41,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0
32069,0,31,0,2,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1
32070,1,31,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0
32071,0,28,1,5,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
32072,0,20,1,5,2,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
32073,0,32,1,6,2,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
32074,2,43,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
32075,0,43,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
32076,0,53,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
32077,0,69,2,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32078,1,52,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
32079,2,41,1,2,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1
32080,1,56,2,6,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0
32081,0,37,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
32082,0,23,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32083,0,54,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32084,0,19,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32085,1,34,2,3,2,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1
32086,1,42,0,5,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0
32087,1,49,0,2,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
32088,0,23,1,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
32089,0,45,2,5,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
32090,1,43,2,6,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0
32091,0,36,0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
32092,1,57,0,2,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1
32093,2,48,0,5,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1
32094,1,26,1,2,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0
32095,0,58,2,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32096,1,41,0,2,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1
32097,0,54,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
32098,0,50,2,0,2,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1
32099,0,23,1,5,2,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1
32100,0,38,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32101,0,27,1,6,2,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1
32102,0,46,2,0,2,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0
32103,0,21,1,5,2,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
32104,1,20,1,6,2,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1
32105,1,45,0,4,2,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0
32106,2,33,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1
32107,0,39,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1
32108,0,57,0,2,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1
32109,0,21,1,5,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
32110,2,53,0,2,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
32111,0,19,1,5,2,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
32112,0,22,1,2,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
32113,0,29,0,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0
32114,0,19,1,6,2,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1
32115,1,20,1,5,2,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1
32116,0,20,1,5,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0
32117,0,20,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0
32118,0,23,1,6,2,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1
32119,0,44,0,3,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1
32120,0,26,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32121,0,24,1,3,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0
32122,1,38,1,2,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
32123,1,34,1,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
32124,0,26,0,3,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
32125,0,25,1,2,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
32126,1,18,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32127,0,22,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
32128,0,21,1,5,2,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1
32129,0,30,0,5,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
32130,0,47,0,3,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1
32131,1,48,0,2,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1
32132,0,35,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
32133,0,48,0,3,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0
32134,0,52,1,5,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
32135,2,57,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
32136,0,39,2,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
32137,1,47,0,2,2,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1
32138,0,62,2,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
32139,0,35,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
32140,1,49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
32141,2,30,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1
32142,0,55,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
32143,0,29,2,5,2,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
32144,1,47,2,0,2,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0
32145,0,29,1,4,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0
32146,0,32,1,3,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0
32147,2,63,0,5,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
32148,1,18,1,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32149,0,27,1,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
32150,2,42,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
32151,0,27,1,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
32152,1,41,0,3,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1
32153,0,18,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32154,0,36,2,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
32155,1,42,0,2,2,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
32156,0,27,1,5,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0
32157,0,27,0,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1
32158,0,47,0,2,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0
32159,0,19,1,4,2,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
32160,0,32,2,5,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
32161,1,40,0,0,2,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
32162,0,32,1,3,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0
32163,0,42,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
32164,0,25,1,6,2,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0
32165,0,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
32166,0,53,2,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
32167,0,58,2,4,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32168,0,38,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1
32169,0,36,2,5,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
32170,0,19,1,6,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0
32171,0,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
32172,2,37,0,3,2,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0
32173,1,19,1,5,2,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1
32174,2,43,0,5,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0
32175,1,57,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
32176,1,38,2,6,2,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1
32177,1,49,2,2,2,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
32178,0,36,1,2,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
32179,0,28,0,4,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32180,2,51,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
32181,0,39,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
32182,1,55,0,6,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
32183,0,46,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
32184,0,39,2,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
32185,0,18,1,0,2,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0
32186,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
32187,2,58,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0
32188,0,56,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
32189,0,23,0,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0
